"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","217","Login with different users","","Wed Apr 16 16:41:24 GMT 2025","passed","Wed Apr 16 16:41:24 GMT 2025","","Swag labs","",""
